0 	0 	0 	0
0.00217143 	0.000106021 	0.0160104 	-0.00078094
0.00434286 	0.000240685 	0.0395206 	-0.00139312
0.00651429 	0.000408489 	0.0651523 	-0.00185218
0.00868571 	0.000594748 	0.0868856 	-0.00219438
0.0108571 	0.000763894 	0.101632 	-0.00246448
0.0130286 	0.000902254 	0.110023 	-0.00269256
0.0152 	0.00101153 	0.114013 	-0.00289113
0.0173714 	0.00109797 	0.115271 	-0.00306577
0.0195429 	0.00116623 	0.114846 	-0.0032197
0.0217143 	0.00121984 	0.113295 	-0.00335699
0.0238857 	0.00126093 	0.110903 	-0.00348089
0.0260571 	0.00128997 	0.107824 	-0.00359214
0.0282286 	0.00130818 	0.10413 	-0.00369166
0.0304 	0.0013165 	0.0998524 	-0.00377981
0.0325714 	0.0013154 	0.0949958 	-0.0038566
0.0347429 	0.00130535 	0.089551 	-0.00392179
0.0369143 	0.00128745 	0.0834977 	-0.00397498
0.0390857 	0.00126141 	0.0767268 	-0.00401589
0.0412571 	0.00122503 	0.0689773 	-0.00404451
0.0434286 	0.00117593 	0.0600066 	-0.00405963
0.0456 	0.0011142 	0.0497541 	-0.00405865
0.0477714 	0.00104324 	0.0382955 	-0.00403878
0.0499429 	0.000966434 	0.0257537 	-0.00399742
0.0521143 	0.000886384 	0.0122644 	-0.00393227
0.0542857 	0.000804317 	-0.00201031 	-0.0038415
0.0564571 	0.000718902 	-0.0170586 	-0.003722
0.0586286 	0.000629145 	-0.0328668 	-0.00357013
0.0608 	0.000537183 	-0.0492257 	-0.00338341
0.0629714 	0.000446114 	-0.0659399 	-0.00315843
0.0651429 	0.000357027 	-0.0831452 	-0.00288372
0.0673143 	0.000267551 	-0.101495 	-0.00252637
0.0694857 	0.000175328 	-0.120608 	-0.00202484
0.0716571 	9.04023e-05 	-0.130134 	-0.0013691
0.0738286 	2.95368e-05 	-0.100886 	-0.000694636
0.076 	0 	0 	0
