0 	0 	0 	0
0.00217143 	9.59917e-05 	0.0252517 	-0.000588286
0.00434286 	0.000167945 	0.0549136 	-0.000958904
0.00651429 	0.000223696 	0.0835695 	-0.00110975
0.00868571 	0.000267563 	0.105774 	-0.00109763
0.0108571 	0.000320069 	0.119482 	-0.00101313
0.0130286 	0.000384294 	0.126275 	-0.000921452
0.0152 	0.000442798 	0.128683 	-0.000848556
0.0173714 	0.000495333 	0.128574 	-0.000798985
0.0195429 	0.000542914 	0.126971 	-0.00077137
0.0217143 	0.000584353 	0.12438 	-0.000763875
0.0238857 	0.000619939 	0.121044 	-0.000775495
0.0260571 	0.000650016 	0.117078 	-0.000805833
0.0282286 	0.000674664 	0.112534 	-0.00085503
0.0304 	0.000693991 	0.107427 	-0.000923582
0.0325714 	0.000708355 	0.101758 	-0.00101217
0.0347429 	0.000717484 	0.095502 	-0.00112165
0.0369143 	0.000720219 	0.0885228 	-0.0012547
0.0390857 	0.000714764 	0.0805407 	-0.00141636
0.0412571 	0.000699744 	0.0713601 	-0.00160944
0.0434286 	0.000675158 	0.0609715 	-0.001832
0.0456 	0.000641656 	0.0494515 	-0.00207904
0.0477714 	0.000600348 	0.0369001 	-0.00234376
0.0499429 	0.000552406 	0.0234162 	-0.00261799
0.0521143 	0.000498854 	0.00910101 	-0.00289213
0.0542857 	0.000440645 	-0.00591928 	-0.00315493
0.0564571 	0.000378752 	-0.0215808 	-0.00339406
0.0586286 	0.000314731 	-0.0377754 	-0.00359543
0.0608 	0.00025094 	-0.0542521 	-0.00374326
0.0629714 	0.000189831 	-0.0708086 	-0.00382061
0.0651429 	0.0001324 	-0.0876835 	-0.00380755
0.0673143 	7.83916e-05 	-0.105662 	-0.00366618
0.0694857 	3.06664e-05 	-0.124316 	-0.00329917
0.0716571 	2.6199e-07 	-0.133103 	-0.00255032
0.0738286 	-7.25658e-06 	-0.102518 	-0.00140863
0.076 	0 	0 	0
