0 	0 	0 	0
0.00217143 	0.000200245 	0.0198739 	0.000573397
0.00434286 	0.000475105 	0.0354508 	0.000975218
0.00651429 	0.000790228 	0.0474169 	0.00128509
0.00868571 	0.00110666 	0.0563905 	0.0015581
0.0108571 	0.00135617 	0.0629726 	0.00180358
0.0130286 	0.00149894 	0.0677707 	0.00197693
0.0152 	0.00151987 	0.071365 	0.00204646
0.0173714 	0.00141781 	0.074159 	0.00202948
0.0195429 	0.00121676 	0.0763086 	0.00195754
0.0217143 	0.000946764 	0.077835 	0.00186427
0.0238857 	0.000631593 	0.078686 	0.00177075
0.0260571 	0.000291963 	0.0787716 	0.00168939
0.0282286 	-5.48619e-05 	0.0779847 	0.00162785
0.0304 	-0.000393274 	0.076232 	0.00159152
0.0325714 	-0.000709504 	0.0734587 	0.00158395
0.0347429 	-0.000993965 	0.0696502 	0.00160614
0.0369143 	-0.00124149 	0.0648236 	0.00165682
0.0390857 	-0.00144471 	0.0589825 	0.00173385
0.0412571 	-0.00159536 	0.0519893 	0.00183576
0.0434286 	-0.00168775 	0.0436373 	0.00196019
0.0456 	-0.00172188 	0.0339785 	0.00209954
0.0477714 	-0.00170624 	0.0233038 	0.00224184
0.0499429 	-0.00164812 	0.0119226 	0.00237502
0.0521143 	-0.00155545 	-0.000181528 	0.00248923
0.0542857 	-0.00143849 	-0.0131443 	0.00257627
0.0564571 	-0.00130034 	-0.0268547 	0.00262694
0.0586286 	-0.00114132 	-0.04118 	0.00263236
0.0608 	-0.000967707 	-0.0560281 	0.00258568
0.0629714 	-0.000789536 	-0.0713694 	0.0024811
0.0651429 	-0.000615902 	-0.0874819 	0.00230905
0.0673143 	-0.000452497 	-0.104951 	0.00204126
0.0694857 	-0.000306965 	-0.122404 	0.00163787
0.0716571 	-0.000178056 	-0.128345 	0.00113034
0.0738286 	-6.31995e-05 	-0.0968667 	0.000614826
0.076 	0 	0 	0
